1978,3.1842798303507105
1979,3.1110307017809924
1980,3.029879890648797
1981,3.0394386823884396
1982,3.1546588475708552
1983,3.275882995589578
1984,3.3537499368820933
1985,3.397965346943564
1986,3.483838625145485
1987,3.5833922447427495
1988,3.5722196237999024
1989,3.4916644280614437
1990,3.5190013919032337
1991,3.643997750636752
1992,3.6941146701451144
1993,3.6345182944349457
1994,3.59047849869967
1995,3.547042552684619
1996,3.4350801875724146
1997,3.279890838367381
1998,3.165295350067217
1999,3.182261866300499
2000,3.398963493120146
2001,3.7366288508869783
2002,4.024071094408178
2003,4.321213727917757
2004,4.680155150762067
2005,4.937182547321656
2006,5.018955940761959
2007,5.024157516791286
2008,5.02126518870217
2009,4.955642604395516
2010,4.816651323139629
2011,4.62386828960771
2012,4.475201710012476
2013,4.536368295584968
2014,4.662575730864365
2015,4.6868968898954755
2016,4.632808419457506
2017,4.580052979155402
2018,4.549392105840073
2019,4.50560122550443
2020,4.391739552597166
2021,4.295703684381087
2022,4.434179649883066
2023,4.795149852413407
2024,5.160538745051889
2025,5.54469720392895
2026,5.811933237053072
2027,5.589407151641488
2028,5.01789030171628
2029,4.587083915617317
2030,4.51714120361036
2031,4.617921072890841
2032,4.616358966475257
2033,4.435913811789641
2034,4.166482280671113
2035,3.903543115491443
2036,3.679004884359192
2037,3.50375307267287
2038,3.4269401618851427
2039,3.456197475776737
2040,3.4734757620844006
2041,3.456434595009301
2042,3.436018864514253
2043,3.444453619901067
2044,3.5210184003905143
2045,3.6244649350046534
2046,3.6375817981479948
2047,3.567614678456518
2048,3.4844298997731054
2049,3.373603579216204
2050,3.270317233848809
2051,3.363247209720545
2052,3.8007810344104396
2053,4.329544593134969
2054,4.573878565395109
2055,4.580627032431893
2056,4.602501625896099
2057,4.705024948912568
2058,4.8682154727502125
2059,5.0487447442640345
2060,5.1259856590325885
2061,5.030214620428662
2062,4.957732104257929
2063,5.101303773309643
2064,5.395446179424151
2065,5.577286534082109
2066,5.42209667695575
2067,5.251173621237559
2068,5.345065269967606
2069,5.4375184092674935
2070,5.419033053282373
2071,5.471825384428994
2072,5.493166116970816
2073,5.33398235636211
2074,5.0069804410448615
2075,4.526254129732697
2076,4.092182153266419
2077,3.8080677588043677
2078,3.53017483133267
2079,3.3026198666272983
2080,3.2892136074111376
2081,3.475441409891188
2082,3.657430055782216
2083,3.7313211115696197
2084,3.714132070013299
2085,3.6597180453851035
2086,3.634228206402528
2087,3.6554191892583967
2088,3.6814701663811182
2089,3.670958840010245
2090,3.6180828775280176
2091,3.5635156548505433
2092,3.5259165126332053
2093,3.4398585770759125
2094,3.215180084717018
2095,2.8857205123622314
2096,2.779170668110539
2097,3.1228130521299677
2098,3.495465795685173
2099,3.491137865796291
2100,3.276986201571002
2101,3.212229202498963
2102,3.3299191511729007
2103,3.503487008333468
2104,3.680593488969017
2105,3.836341922890221
2106,3.9321894922519283
2107,3.986591899998627
2108,4.015844410211625
2109,4.049246667226705
2110,4.109735687210742
2111,4.096446214444209
2112,3.9413067539935014
2113,3.761334602016392
2114,3.6238498812227267
2115,3.5594924715923497
2116,3.6288622916838706
2117,3.7645896881659464
2118,3.8290858985271194
2119,3.8058848125435265
2120,3.75440610980163
2121,3.7018271562593275
2122,3.637133708977238
2123,3.5649047271489804
2124,3.466745971150253
2125,3.240918027148533
2126,2.8703478660202077
2127,2.6444925633980825
2128,2.8853886762338603
2129,3.4988362944171536
2130,4.127171369980212
2131,4.548878449341186
2132,4.901144603793568
2133,5.268461102042123
2134,5.438084370460298
2135,5.30819142149454
2136,5.06177645617273
2137,4.6710910575812115
2138,4.16466913984398
2139,3.668097858933017
2140,3.265921531712785
2141,3.1146937299277697
2142,3.2139173926453273
2143,3.397189511824956
2144,3.479977439228189
2145,3.449568703298192
2146,3.3767182071808635
2147,3.269237969030544
2148,3.1638777085146064
2149,3.201313693485332
2150,3.442574072113637
2151,3.8116367881113176
2152,4.0932923720242025
2153,4.06629849347707
2154,3.7296355696693473
2155,3.2798211098668952
2156,3.0334905711212805
2157,3.1229148837590817
2158,3.354408998642291
2159,3.4751859508346064
2160,3.5766129574765264
2161,3.7567672692195018
2162,3.9555510122265325
2163,4.131059037808364
2164,4.237898292914421
2165,4.089944247030839
2166,3.683551731175734
2167,3.414380977441642
2168,3.386379565150965
2169,3.4003175551183893
2170,3.2624469081021674
2171,3.014006207090816
2172,2.933489944427693
2173,3.1346689488222115
2174,3.4741791543867118
2175,3.7029989834187127
2176,3.810009482474113
2177,3.824807684947583
2178,3.7668903097736477
2179,3.7024806433058206
2180,3.7053044832725024
2181,3.8564337024749933
2182,4.1211581116980325
2183,4.302773299171712
2184,4.308963535413939
2185,4.2164398099806535
2186,4.155314274844453
2187,4.209592736474191
2188,4.323519766592215
2189,4.362562153227508
2190,4.326708110870333
2191,4.24472819563233
2192,4.125622511744876
2193,3.947461141901391
2194,3.723076591651816
2195,3.50349395362364
2196,3.3994746083487097
2197,3.4613332408756348
2198,3.576576733800244
2199,3.6405963300465594
2200,3.6577814064649528
2201,3.623559702682959
2202,3.5064206335427484
2203,3.318444831364216
2204,3.150330830832913
2205,3.1281266327767536
2206,3.2049975990452824
2207,3.2849949543186128
2208,3.297289869336849
2209,3.211456073402717
2210,3.1038503534233124
2211,3.0210073329847873
2212,2.9401939083040176
2213,2.9102541408526728
2214,2.9855804286876584
2215,3.12689180172449
2216,3.254807298967898
2217,3.3615652045811864
2218,3.4532651435064343
2219,3.441740616341831
2220,3.4006037151220116
2221,3.4589824331416033
2222,3.5369518258189814
2223,3.5569545132965343
2224,3.515136518086787
2225,3.4235539527397476
2226,3.3016830419357857
2227,3.1511597492651346
2228,2.947504692357452
2229,2.7335302059556454
2230,2.665508224708077
2231,2.778494359165067
2232,3.0452006840673413
2233,3.4785303044667213
2234,3.9650702061399787
2235,4.291718307555981
2236,4.414130622460835
2237,4.48082980288271
2238,4.542976269674719
2239,4.622562071183133
2240,4.746141385624776
2241,4.848934927238984
2242,4.869777131482154
2243,4.854037296282117
2244,4.856207504031882
2245,4.868257434855041
2246,4.870372090583581
2247,4.796658733925062
2248,4.577341175901985
2249,4.357191094765463
2250,4.348144229121974
2251,4.491648305582106
2252,4.562711843889196
2253,4.551027716521421
2254,4.592449992974862
2255,4.748538958825695
2256,4.873632647379392
2257,4.85801870185916
2258,4.753582684073619
2259,4.701098988763357
2260,4.722294847139943
2261,4.669818017943566
2262,4.533505914447442
2263,4.452658780285288
2264,4.465540930900185
2265,4.594769677343676
2266,4.920969315342459
2267,5.297181675756777
2268,5.5308565447342
2269,5.517660945662552
2270,5.350628862799935
2271,5.152392252074405
2272,4.831396746995637
2273,4.471483491441441
2274,4.354580353513848
2275,4.359530096058361
2276,4.426114134006266
2277,4.536069300046273
2278,4.549114726222967
2279,4.470717072868261
2280,4.428241733627825
2281,4.351753668299926
2282,4.107984484871174
2283,3.8902751958412742
2284,4.013169485603115
2285,4.376026434333476
